    0.314789975177014298E+02    0.440773483941895776E+02    0.101984478767203473E+04
    0.502145412843780363E+02    0.503675143731156467E+02    0.101984683713780544E+04
    0.126312026383537095E+02    0.124726462014597494E+02    0.101985285707749586E+04
    0.502044549585130255E+02    0.124704920628057021E+02    0.101987523027061957E+04
    0.188387757993599436E+02    0.189625709021552709E+02    0.101988343148438321E+04
    0.634759609730229357E+01    0.618992573703494298E+01    0.101989789977808346E+04
    0.439023019067529248E+02    0.636340490483922849E+01    0.101990175709223593E+04
    0.313116919369583186E+02    0.188936513285960608E+02    0.101990924733990710E+04
    0.313614800562295031E+02    0.438831436108884745E+02    0.101991373659289991E+04
    0.566329169923818156E+02    0.313409586648007483E+02    0.101993880323385986E+04
    0.377123549030694463E+02    0.375877177320451352E+02    0.101998055093631831E+04
    0.189501180611863909E+02    0.623388295135411763E+01    0.101999407819186285E+04
    0.125445248956365276E+02    0.124566989428385035E+02    0.102000580641766089E+04
    0.250985736604621472E+02    0.501592734761804735E+02    0.102002428615927158E+04
    0.503738225741506085E+02    0.251567955386485949E+02    0.102006607038187212E+04
    0.503176733658239996E+02    0.503632124956313518E+02    0.102007969880430153E+04
    0.315216230013764473E+02    0.314490952968377222E+02    0.102008033579606820E+04
    0.124583144611011249E+02    0.502875260040735839E+02    0.102011518985814848E+04
    0.624289358312520726E+01    0.187469551536582415E+02    0.102011922708079624E+04
    0.438852432124420773E+02    0.566008803821769746E+02    0.102012095924935772E+04
    0.314419593822315129E+02    0.617637751298428928E+01    0.102013961778789792E+04
    0.566153442731352570E+02    0.438949248444997195E+02    0.102014220761144179E+04
    0.250977033658479485E+02    0.126702669196092028E+02    0.102016001954731996E+04
    0.315153292946233421E+02    0.313697046148049914E+02    0.102016173341501462E+04
    0.188644980772783555E+02    0.189579479459526503E+02    0.102017567959591838E+04
    0.502108325473864809E+02    0.126611319467069805E+02    0.102017816463800250E+04
    0.125669678392286563E+02    0.378083006323220872E+02    0.102019141101712137E+04
    0.125682308767338782E+02    0.252418102956135435E+02    0.102019875490353820E+04
    0.627429455056057392E+02    0.126294489217107113E+02    0.102020472193747617E+04
    0.377174668711878951E+02    0.252399833476859392E+02    0.102021854620793852E+04
    0.501589247314945794E+02    0.377201891601360728E+02    0.102023100697564405E+04
    0.126295937954697148E+02    0.503537715865972331E+02    0.102023382537471866E+04
    0.619335788252778574E+01    0.187885502627886289E+02    0.102023426875958364E+04
    0.503734941485335455E+02    0.251236999084437365E+02    0.102024701284528123E+04
    0.250342472375540197E+02    0.377428751859657865E+02    0.102028956951725831E+04
    0.825419101581344322E-01    0.252019858224061117E+02    0.102029259605748189E+04
    0.502833508662606334E+02    0.503715374104349465E+02    0.102030491405902649E+04
    0.376968033941285370E+02    0.375916229158442761E+02    0.102030728699750648E+04
    0.439796508004825313E+02    0.639064596135070051E+01    0.102030869174538520E+04
    0.617592857553439956E+01    0.439764977119778280E+02    0.102031417114854423E+04
    0.252206080715228929E+02    0.126280841210425905E+02    0.102031765367738012E+04
    0.631493686456132952E+01    0.189520019415363734E+02    0.102032537861223477E+04
    0.638830317644308909E+01    0.440018192050559520E+02    0.102034832268172113E+04
    0.440803650047830970E+02    0.439398465072037894E+02    0.102035234426418481E+04
    0.502208306519842083E+02    0.503625681729480377E+02    0.102035236440054302E+04
    0.439551223219949065E+02    0.638651171399529183E+01    0.102035354224288187E+04
    0.126371490212992370E+02    0.250527807124253314E+02    0.102035786801363122E+04
    0.634417456756970122E+01    0.619566464718329435E+01    0.102036533641195797E+04
    0.620633366197117020E+01    0.439089016555827669E+02    0.102039300759949481E+04
    0.637855093736404211E+01    0.439354354650404346E+02    0.102039347513156542E+04
    0.501602441496067044E+02    0.502791064037471855E+02    0.102040253785675543E+04
    0.627536901943890513E+02    0.126380525941878279E+02    0.102040745509003784E+04
    0.250271201634811042E+02    0.502729514829779092E+02    0.102041816594830084E+04
    0.440478425070915094E+02    0.187664739501765467E+02    0.102042301657630901E+04
    0.250843576544204154E+02    0.940877118973475202E-01    0.102042448235588483E+04
    0.378035115833463848E+02    0.377161939945477513E+02    0.102042476939619473E+04
    0.315112741943669583E+02    0.440272138704524778E+02    0.102045146056303940E+04
    0.438814576806164283E+02    0.188192385005334444E+02    0.102045790154911788E+04
    0.189264511855357540E+02    0.313444838751779429E+02    0.102048104145503271E+04
    0.126447348845057697E+02    0.627620882003379208E+02    0.102048385322129297E+04
    0.124693652904360821E+02    0.125267748703834041E+02    0.102049309674790265E+04
    0.376767313612839914E+02    0.126683099139623661E+02    0.102052006761250607E+04
    0.313291558363452616E+02    0.440402852982807147E+02    0.102052083429940001E+04
    0.438950705819755242E+02    0.187924837073415851E+02    0.102052913533282481E+04
    0.628705049740279431E+01    0.189536102441464216E+02    0.102053596742623665E+04
    0.438811124668463961E+02    0.188252671296328025E+02    0.102054057559938553E+04
    0.102457172418402215E+00    0.251502538439052010E+02    0.102054819523633569E+04
    0.124639167790612060E+02    0.125830911470369440E+02    0.102055705548131755E+04
    0.628066861792797404E+01    0.187458160196698032E+02    0.102055955152940101E+04
    0.188527319470013950E+02    0.187458628678253234E+02    0.102056145523698251E+04
    0.503168965519634384E+02    0.250427753749454141E+02    0.102057001931605032E+04
    0.124667985616642305E+02    0.376710680792244759E+02    0.102058121122172759E+04
    0.251110772228589489E+02    0.375980604578740980E+02    0.102058761819300389E+04
    0.124727046364054175E+02    0.376554316896523744E+02    0.102058775731068886E+04
    0.564487363753313431E+02    0.625795289679694644E+01    0.102060608392635015E+04
    0.438996626118739570E+02    0.564872216819908672E+02    0.102061261982955887E+04
    0.620792063128135752E+01    0.187792820483875360E+02    0.102061296504051393E+04
    0.126343886779827184E+02    0.252097357474407779E+02    0.102062844682294894E+04
    0.189512500024551223E+02    0.565625502849214925E+02    0.102063421549195380E+04
    0.503668266806974856E+02    0.125506920464893188E+02    0.102063995327065311E+04
    0.315180683408043620E+02    0.314249779134564982E+02    0.102064041717214411E+04
    0.627357598671598069E+02    0.251685025991141202E+02    0.102064137715842264E+04
    0.313699639007881785E+02    0.313243265477407391E+02    0.102064461555969388E+04
    0.439590404477140737E+02    0.638296996585010668E+01    0.102064596847040275E+04
    0.627854508001466343E+02    0.250414721837565892E+02    0.102065097361113681E+04
    0.187798056717766215E+02    0.187746144536082440E+02    0.102065182567477189E+04
    0.124816865546456928E+02    0.376418021540269763E+02    0.102065987030124620E+04
    0.638222721557880046E+01    0.565243439115937676E+02    0.102067689414069116E+04
    0.439254663870020110E+02    0.566333120445602347E+02    0.102067944785810823E+04
    0.634603661693858534E+01    0.620307267116063255E+01    0.102068782331009913E+04
    0.377531136935321854E+02    0.376129593923413239E+02    0.102069725650726059E+04
    0.440812121782219535E+02    0.188727332932980083E+02    0.102070226709522581E+04
    0.565870809789808860E+02    0.315099695890629619E+02    0.102070301749127566E+04
    0.313573660353369092E+02    0.620022747922092954E+01    0.102070595800838453E+04
    0.377914137780086890E+02    0.377413934334135561E+02    0.102070699672618434E+04
    0.126129341429584905E+02    0.250425999678497533E+02    0.102071145367479471E+04
    0.126436919252294153E+02    0.377647947038557419E+02    0.102071192177833677E+04
    0.503372194897624681E+02    0.126380841610299974E+02    0.102071314843560560E+04
    0.638232724333242096E+01    0.188281674422959888E+02    0.102071334398376257E+04
    0.439762236714685244E+02    0.564475108771266179E+02    0.102071865418522748E+04
    0.124908629224482741E+02    0.126338938432360184E+02    0.102072214458674569E+04
    0.376565620420875078E+02    0.376072346478542414E+02    0.102072469713219425E+04
    0.628809204844960323E+01    0.564477566248861393E+02    0.102073858107239244E+04
    0.124671200994151317E+02    0.251509047698802242E+02    0.102074713343536621E+04
    0.564800183545214765E+02    0.439083500553803603E+02    0.102074762528465783E+04
    0.564996796598376321E+02    0.315041223195725912E+02    0.102074826072769497E+04
    0.501723234902962787E+02    0.126050297932926085E+02    0.102074977003061770E+04
    0.440698703317068308E+02    0.313659270080300203E+02    0.102075124637646206E+04
    0.440295763838212793E+02    0.566376945775202643E+02    0.102075373314754415E+04
    0.314652344263686992E+02    0.315037798538276625E+02    0.102075747028144360E+04
    0.250943387537264364E+02    0.501724133684960805E+02    0.102076141660613757E+04
    0.315151289093008558E+02    0.314328399515226060E+02    0.102076416075244026E+04
    0.637945038573336820E+01    0.631231230621503236E+01    0.102076806847192699E+04
    0.637927413476192307E+01    0.440115599582752282E+02    0.102077635646462136E+04
    0.376326779939150455E+02    0.250575656454269335E+02    0.102078464246293754E+04
    0.627675629878238617E+01    0.438823010944403507E+02    0.102079173743845411E+04
    0.503575257090565032E+02    0.251720172512059435E+02    0.102080036242338531E+04
    0.438987882901312005E+02    0.633823178115118235E+01    0.102080399789598289E+04
    0.377338159432032541E+02    0.250390233497457828E+02    0.102080895910345157E+04
    0.501717261517550384E+02    0.502997734885328995E+02    0.102081574750607626E+04
    0.440704198984641664E+02    0.439354412383077175E+02    0.102081752918256848E+04
    0.440818036142813625E+02    0.565553225295435098E+02    0.102082196061852130E+04
    0.189107577578345847E+02    0.439035869728285633E+02    0.102082411852569976E+04
    0.627460292241383186E+02    0.251833240254585853E+02    0.102082930070869838E+04
    0.189165167772065814E+02    0.566224156058009811E+02    0.102083003892622730E+04
    0.619782538006721850E+01    0.439310060530165529E+02    0.102083162524516229E+04
    0.635246850151957343E+01    0.189209619461968899E+02    0.102083754562229842E+04
    0.439305698615355027E+02    0.636792018112805636E+01    0.102085121224845147E+04
    0.313520935687513322E+02    0.440581859370744198E+02    0.102085833105036761E+04
    0.315087410887559720E+02    0.313811018972444948E+02    0.102086004577017911E+04
    0.376437434001935358E+02    0.503475811478898052E+02    0.102086715776195422E+04
    0.627484303102727239E+02    0.250793976572759121E+02    0.102086744302592717E+04
    0.635977945670099665E+01    0.564860962355208471E+02    0.102087487700728536E+04
    0.124772696465495407E+02    0.627890384108049986E+02    0.102087777461055634E+04
    0.313238385500655312E+02    0.631895516122654310E+01    0.102088163223510890E+04
    0.636391179153193942E+01    0.564917790691184152E+02    0.102088400758545060E+04
    0.438912633186755983E+02    0.188113028988231683E+02    0.102088461054204913E+04
    0.377259187557182045E+02    0.376040863606668481E+02    0.102088509858892201E+04
    0.124887239463746074E+02    0.377599190648673826E+02    0.102089251645725540E+04
    0.313341653385822774E+02    0.313608553993719354E+02    0.102089527074693854E+04
    0.439730420332984124E+02    0.313178337657135657E+02    0.102089790443434072E+04
    0.376391999661680572E+02    0.376209828377716278E+02    0.102090302010111304E+04
    0.313562480509780066E+02    0.313377279477660906E+02    0.102090845201507432E+04
    0.313466862191264291E+02    0.313460760117177060E+02    0.102090952353651198E+04
    0.629314739987091087E+01    0.440801217710121875E+02    0.102091033629083040E+04
    0.188398879210138226E+02    0.440799802244039114E+02    0.102092100754390322E+04
    0.188961990707110807E+02    0.187631994660462027E+02    0.102092219152191228E+04
    0.440042548175377490E+02    0.438867457143107629E+02    0.102092851594046863E+04
    0.313568580659560432E+02    0.313377639837255551E+02    0.102093335264387395E+04
    0.631622862726463286E+01    0.189417805123810439E+02    0.102093342601546476E+04
    0.440800250278666894E+02    0.439890186847028986E+02    0.102093361142214610E+04
    0.438850724792917930E+02    0.629483174350986818E+01    0.102093607232330442E+04
    0.628136738702235533E+02    0.124701964284047282E+02    0.102093877407831769E+04
    0.376015726129230714E+02    0.251405079528369271E+02    0.102094053780032584E+04
    0.251669992425651614E+02    0.501739067249943673E+02    0.102094541045802191E+04
    0.124702441910247863E+02    0.628144805348539848E+02    0.102095084940208301E+04
    0.313190832369129630E+02    0.188613261123736073E+02    0.102095876599282144E+04
    0.314805855737066267E+02    0.440552990366975763E+02    0.102096158825475709E+04
    0.252247256343068820E+02    0.502331352414011505E+02    0.102096205869690834E+04
    0.188068974554344948E+02    0.619552325168409990E+01    0.102096318203886960E+04
    0.566450456727972025E+02    0.439679292448140373E+02    0.102096581061964696E+04
    0.125409283667325901E+02    0.250387349980491081E+02    0.102096931306392128E+04
    0.503600254743214464E+02    0.125437051739862930E+02    0.102097961452074662E+04
    0.187894985568354365E+02    0.620674687979887096E+01    0.102098081369366287E+04
    0.125448255211180921E+02    0.377938811546650726E+02    0.102098173842708582E+04
    0.377823142475799827E+02    0.250825070412167221E+02    0.102098186871356313E+04
    0.124735118682727375E+02    0.251044135014386995E+02    0.102098825992355387E+04
    0.314503686775859457E+02    0.637389061000309987E+01    0.102099200339044148E+04
    0.968414699299188081E-01    0.251385205063530428E+02    0.102099240401382372E+04
    0.565993385227802435E+02    0.438996355481387397E+02    0.102099643781254565E+04
    0.187527858350780861E+02    0.188481759575424874E+02    0.102100685774869930E+04
    0.126538434076205935E+02    0.503067002222326707E+02    0.102101229638164602E+04
    0.376025338960342381E+02    0.376973791538033751E+02    0.102101836320089001E+04
    0.188988331140736960E+02    0.566316203036756818E+02    0.102102548842278475E+04
    0.376365225902071572E+02    0.124931818463323303E+02    0.102103688514603652E+04
    0.439800245191683672E+02    0.618703749221413624E+01    0.102104412897781435E+04
    0.188291679636322300E+02    0.440761884758724207E+02    0.102105007094143821E+04
    0.376720954951167570E+02    0.501734048115194184E+02    0.102105750189669311E+04
    0.376544691082833154E+02    0.252176662429230696E+02    0.102105865922372016E+04
    0.314484119690868944E+02    0.187593665577495869E+02    0.102106354993739239E+04
    0.125295173061795531E+02    0.124778979285733929E+02    0.102106483061708241E+04
    0.188834923591847037E+02    0.440716846458113736E+02    0.102107876363261232E+04
    0.501845831990869726E+02    0.509374157505470548E-01    0.102107976709068748E+04
    0.314063965777626528E+02    0.315110170874942810E+02    0.102108134060957059E+04
    0.125003930440755120E+02    0.126352408835277679E+02    0.102109363803299880E+04
    0.187604491034900853E+02    0.624941686941504937E+01    0.102109837908891052E+04
    0.636756162447398832E+01    0.188053008308270293E+02    0.102109929312632232E+04
    0.564883091509522046E+02    0.440560086353246163E+02    0.102109987347091192E+04
    0.566221522905041752E+02    0.622260150859077310E+01    0.102110184430993581E+04
    0.502492995788874737E+02    0.938074512690538209E-01    0.102110413867629381E+04
    0.377913241104888300E+02    0.125427527691764595E+02    0.102110446480158510E+04
    0.126274468261101944E+02    0.627590859480600116E+02    0.102111620910655836E+04
    0.564548698195367180E+02    0.439673306660529519E+02    0.102111679182016837E+04
    0.439066951187172378E+02    0.564911838534612585E+02    0.102111787467127715E+04
    0.187549716709025382E+02    0.565565371471335823E+02    0.102112120401812979E+04
    0.126039947489240074E+02    0.250458296521213235E+02    0.102113389231484848E+04
    0.502344899227051727E+02    0.126558465326630358E+02    0.102113468072001490E+04
    0.188194024854805910E+02    0.566383595509308648E+02    0.102113870207584603E+04
    0.125063011241516566E+02    0.503383176200511855E+02    0.102115195628386596E+04
    0.627775529276379487E+02    0.124891526779487645E+02    0.102115261347821308E+04
    0.636754449325013905E+01    0.565908118152237520E+02    0.102115839373671508E+04
    0.627655185730127130E+02    0.124994951165007837E+02    0.102116496295705258E+04
    0.502177892014678662E+02    0.812026878193134183E-01    0.102116613899914637E+04
    0.377422947109743490E+02    0.501820032937785072E+02    0.102117725437485365E+04
    0.503486801253263607E+02    0.502219080365661554E+02    0.102118139124802008E+04
    0.440498294157040675E+02    0.313506678386255935E+02    0.102118196609393328E+04
    0.440096893049790552E+02    0.313262355236697836E+02    0.102118942880354871E+04
    0.126206216896296937E+02    0.627554193924322661E+02    0.102119276465792052E+04
    0.633961323306908753E+01    0.439075734163399432E+02    0.102119837842957020E+04
    0.125070406161216816E+02    0.503378769083285391E+02    0.102120054817885602E+04
    0.187707509728143869E+02    0.314664243864748165E+02    0.102120071882802540E+04
    0.627500389755021573E+02    0.250874271717567225E+02    0.102120492196798125E+04
    0.251914991658830623E+02    0.501927602046446211E+02    0.102120692170282905E+04
    0.187565799693700335E+02    0.439732128572839898E+02    0.102121091371421892E+04
    0.313956826966344522E+02    0.313247694146996487E+02    0.102121341698583296E+04
    0.377070549694703487E+02    0.376063098681978971E+02    0.102122742793657062E+04
    0.376101067856380524E+02    0.125938090615471179E+02    0.102122774168924900E+04
    0.438892104590357945E+02    0.188519687989620977E+02    0.102122880194586253E+04
    0.503327726752254065E+02    0.503297261408741079E+02    0.102123431859669381E+04
    0.314559606949220516E+02    0.438983473124504044E+02    0.102123569079931815E+04
    0.503254824219872745E+02    0.501944242094936115E+02    0.102123620546433381E+04
    0.630216256699357213E+01    0.189405724123487573E+02    0.102123743947105197E+04
    0.565459849720916878E+02    0.438894103263330848E+02    0.102124022766151791E+04
    0.126504748971817929E+02    0.126057563301930191E+02    0.102124383577795322E+04
    0.377236666882316882E+02    0.501759250630029285E+02    0.102124408673265293E+04
    0.627592319670997654E+02    0.250749088495672545E+02    0.102124604195434608E+04
    0.189145569863493392E+02    0.564824130595218250E+02    0.102124721029551949E+04
    0.565670443733581720E+02    0.315068741646277672E+02    0.102124859575567996E+04
    0.377818911047703878E+02    0.377406041979635560E+02    0.102126005489995168E+04
    0.636428709171813622E+01    0.565040752975239755E+02    0.102126265350319397E+04
    0.188024525187036105E+02    0.439026781483714359E+02    0.102126525618213998E+04
    0.124887057002499677E+02    0.627816978273819615E+02    0.102126864642764394E+04
    0.188607104388744844E+02    0.189413227744139476E+02    0.102126884803055555E+04
    0.124961447988693735E+02    0.126264437008198112E+02    0.102127093359696573E+04
    0.440047141630108669E+02    0.315054849586738612E+02    0.102127606000530864E+04
    0.439430321427630162E+02    0.566322189566245697E+02    0.102127645969243042E+04
    0.503223246802275241E+02    0.501927646217984673E+02    0.102127778361742025E+04
    0.376283288572759389E+02    0.502063463233328164E+02    0.102128150071337166E+04
    0.637496748328516816E+01    0.565566771980891403E+02    0.102128717600398215E+04
    0.250407518278951642E+02    0.125709123290294382E+02    0.102128890335427673E+04
    0.637438501176051986E+01    0.188617445373842969E+02    0.102129427150904348E+04
    0.376208980671770874E+02    0.125181008353290597E+02    0.102130054948504699E+04
    0.251452654008466254E+02    0.503565050672301027E+02    0.102130192730074339E+04
    0.188820470062884418E+02    0.619731941639889339E+01    0.102130636085575156E+04
    0.313260675730144662E+02    0.313982979073439736E+02    0.102132001707671895E+04
    0.188232545552013413E+02    0.619562962759846680E+01    0.102132891554502487E+04
    0.188883595707355383E+02    0.636585080535824055E+01    0.102133493820993408E+04
    0.439703053446047178E+02    0.566391373582866180E+02    0.102133812964868685E+04
    0.250482262673309890E+02    0.126006080029269043E+02    0.102134265402541803E+04
    0.125003261458252606E+02    0.502027434343438728E+02    0.102134828956065837E+04
    0.503069590903295634E+02    0.503464606887938686E+02    0.102135460421714708E+04
    0.376577261581711227E+02    0.377800251941111185E+02    0.102136036123512065E+04
    0.125011190430820598E+02    0.377623667201923396E+02    0.102136077098023929E+04
    0.637356404879657568E+01    0.439904506194206419E+02    0.102136804192638135E+04
    0.187846920476593304E+02    0.634660066171353154E+01    0.102137038240814161E+04
    0.439039440457102046E+02    0.623756158527315208E+01    0.102137285685364395E+04
    0.439200988413648190E+02    0.314818989762131771E+02    0.102137288199637032E+04
    0.187601492716987863E+02    0.439679774192572594E+02    0.102137962488973608E+04
    0.439992481519715581E-01    0.250537765264326424E+02    0.102138860028800582E+04
    0.503247547240674962E+02    0.501972618534230151E+02    0.102139002482402009E+04
    0.566390043628923578E+02    0.439806444064849558E+02    0.102139080982405119E+04
    0.314881747767623779E+02    0.313618747274949676E+02    0.102139824665203184E+04
    0.188418392822476051E+02    0.564587915805014475E+02    0.102139917257117008E+04
    0.376327587078570431E+02    0.376380445030679525E+02    0.102140129385288083E+04
    0.440723867661135458E+02    0.314146126557577645E+02    0.102140535658297949E+04
    0.376597857257333928E+02    0.501844219386208650E+02    0.102140579066874341E+04
    0.376363203457049025E+02    0.251973314560149362E+02    0.102140681402991515E+04
    0.251490616468965378E+02    0.126549220249399710E+02    0.102140865427598192E+04
    0.627424348521983219E+02    0.125559198616428578E+02    0.102140953885275508E+04
    0.438995839812404753E+02    0.631855539906506358E+01    0.102141367788368882E+04
    0.313288736001942318E+02    0.440048714557296634E+02    0.102141505299246842E+04
    0.619451263837347543E+01    0.188354537587013198E+02    0.102142332409782830E+04
    0.565005948990392994E+02    0.620734770732047192E+01    0.102142343540990828E+04
    0.620556423471387131E+01    0.440273983087002350E+02    0.102142442835262420E+04
    0.313516098651810040E+02    0.187869586616917452E+02    0.102142584064922278E+04
    0.313636204608573550E+02    0.440551977778184281E+02    0.102142727247850405E+04
    0.895224964593018951E-01    0.251378271918143277E+02    0.102143017383318033E+04
    0.503024236840591641E+02    0.126479738034638913E+02    0.102143564892702284E+04
    0.124928287383888730E+02    0.125152712925318585E+02    0.102143711943601511E+04
    0.313330102471971621E+02    0.440158372555110873E+02    0.102144317446223886E+04
    0.564718988801092721E+02    0.314617717711520406E+02    0.102144483143947252E+04
    0.566371158169209821E+02    0.314029928808581289E+02    0.102144610415924103E+04
    0.503299110197176844E+02    0.619542121968862727E-01    0.102144680403196708E+04
    0.626853711143782011E+01    0.440704308316136348E+02    0.102144873859193171E+04
    0.125785806142854497E+02    0.627433531726001306E+02    0.102144898045432706E+04
    0.439259616753234212E+02    0.621386507761419971E+01    0.102145010104892151E+04
    0.564601481085213166E+02    0.439926603278605839E+02    0.102146116463873193E+04
    0.377881249033016928E+02    0.125656570690269476E+02    0.102146730118260598E+04
    0.251893647125239930E+02    0.124977126878200053E+02    0.102146888585553336E+04
    0.125881450433121351E+02    0.627455729282921553E+02    0.102146913340751337E+04
    0.250834088573687666E+02    0.377731500880397419E+02    0.102147036640977126E+04
    0.314691196298876861E+02    0.439110482107503159E+02    0.102147340362517753E+04
    0.620041078289387215E+01    0.565164636925976112E+02    0.102147869944485035E+04
    0.251728458697565500E+02    0.126455374469999313E+02    0.102148291451505406E+04
    0.502363362874686956E+02    0.503492517205459009E+02    0.102148567222405291E+04
    0.189318092375972284E+02    0.625033422736664068E+01    0.102149272769293384E+04
    0.251842905254809146E+02    0.501934627357696357E+02    0.102149310167086594E+04
    0.440475387830796237E+02    0.187898070523051999E+02    0.102149881339481999E+04
    0.631829414154121061E+01    0.187685474439557396E+02    0.102150864762825972E+04
    0.189366105088465417E+02    0.188349558081847803E+02    0.102150954149138613E+04
    0.626808417182892441E+01    0.564617327568433609E+02    0.102151143594088956E+04
    0.251786949481196416E+02    0.501902311320804557E+02    0.102151529488058588E+04
    0.502923646543492850E+02    0.839097138479814875E-01    0.102151862847443022E+04
    0.126464963572619080E+02    0.126028983929417979E+02    0.102152161983789370E+04
    0.313577331158243169E+02    0.189156181649974897E+02    0.102152297260164255E+04
    0.187638912024451407E+02    0.630341970402345630E+01    0.102152355939648737E+04
    0.126440740092633437E+02    0.125250216889908952E+02    0.102152385749199220E+04
    0.189347685250632836E+02    0.439603622208805760E+02    0.102152534312169962E+04
    0.439822044788303756E+02    0.637116388236966635E+01    0.102152591765514785E+04
    0.125283517525952917E+02    0.377784501200912217E+02    0.102152623709993634E+04
    0.250448798755038027E+02    0.376956640475078615E+02    0.102152870854728474E+04
    0.189143710073067339E+02    0.439229027822007367E+02    0.102153000031268868E+04
    0.440698215066425476E+02    0.188418086293544285E+02    0.102153222121699002E+04
    0.619585265046887113E+01    0.439726911960949067E+02    0.102153263198642912E+04
    0.376146337412490936E+02    0.502894942312414770E+02    0.102153468706562046E+04
    0.565851791379464970E+02    0.439027674464118220E+02    0.102155238194425283E+04
    0.314967439163414333E+02    0.188830986644560888E+02    0.102155282872936698E+04
    0.627448671688520889E+02    0.125756722502336462E+02    0.102155376709300253E+04
    0.124816258780998250E+02    0.502438247990973252E+02    0.102155458748143599E+04
    0.188075767453799756E+02    0.635990335959509512E+01    0.102155567222136824E+04
    0.564646196951910895E+02    0.313918862549376740E+02    0.102155738792058116E+04
