    0.199144711505725169E+02    0.256776399667150983E+02    0.457260564891532727E-02   -0.696275511231553423E+01    1
    0.546907219189484728E+01    0.367969933212143516E+02    0.503844439548374080E-02   -0.696375511231550171E+01    1
    0.366707058062038698E+02    0.307611159772098155E+02    0.533764899698131561E-02   -0.696475511231547362E+01    1
    0.491453663904607438E+02    0.677574593895842003E+01    0.577287707137920294E-02   -0.696575511231551836E+01    1
    0.137201511181083191E+02    0.309407407831896926E+02    0.700655027158636912E-02   -0.696675511231553202E+01    1
    0.243037759137055858E+02    0.198280049678803714E+02    0.835921681008392967E-02   -0.696775511231552436E+01    1
    0.516369541595494663E+01    0.257482645021104766E+02    0.844221669021554683E-02   -0.696875511231550959E+01    1
    0.384545764087176138E+02    0.178107827811079211E+02    0.858600414168961615E-02   -0.696975511231549394E+01    1
    0.570358961653262853E+02    0.113846017023576209E+02    0.880993901067672960E-02   -0.697075511231548450E+01    1
    0.544190545206251652E+01    0.512459276262391015E+02    0.894809590431614073E-02   -0.697175511231548395E+01    1
    0.432977949253519085E+02    0.109406610710198193E+01    0.913010390440531332E-02   -0.697275511231548872E+01    1
    0.490634017822486754E+02    0.560862287331230007E+02    0.954316731173525910E-02   -0.697375511231548995E+01    1
    0.315973864263164437E+02    0.127346620886488693E+01    0.100531394024559340E-01   -0.697475511231553025E+01    1
    0.503722214545843627E+02    0.175671547239928714E+02    0.101794271298919336E-01   -0.697575511231552614E+01    1
    0.177643364194590987E+02    0.118369724869022850E+02    0.102292756461316182E-01   -0.697675511231550338E+01    1
    0.451669894641215066E+02    0.371055683871758646E+02    0.120547364083151247E-01   -0.697775511231553747E+01    1
    0.625608073551395236E+02    0.578333527060206904E+02    0.120585802579280029E-01   -0.697875511231551471E+01    1
    0.742593508091740961E+01    0.258155709052351874E+02    0.122774465210871171E-01   -0.697975511231548751E+01    1
    0.308635811001506113E+02    0.239247897813548178E+02    0.124901971507962763E-01   -0.698075511231549406E+01    1
    0.192738506631863977E+02    0.125461352506064783E+01    0.126209003408133090E-01   -0.698175511231549972E+01    1
    0.365794122279170324E+02    0.558174937248312233E+02    0.126580613013782938E-01   -0.698275511231551516E+01    1
    0.511150673804131728E+02    0.303684790636777855E+02    0.133833199245749126E-01   -0.698375511231553414E+01    1
    0.112276607870814118E+02    0.439353107494734800E+02    0.150439398611318682E-01   -0.698475511231553270E+01    1
    0.245589762379948695E+02    0.326447702323417772E+02    0.151463977832304846E-01   -0.698575511231552948E+01    1
    0.494059895765197084E+02    0.554770668361134440E+02    0.158735308181081648E-01   -0.698675511231552360E+01    1
    0.552123615234460985E+02    0.500377492276164233E+02    0.165351752009693827E-01   -0.698775511231549373E+01    1
    0.508915353704362872E+01    0.118373694643522764E+02    0.194224978188608129E-01   -0.698875511231551716E+01    1
    0.428501504195042955E+02    0.133976069399914959E+02    0.196471858890381462E-01   -0.698975511231552993E+01    1
    0.574985958537112509E+02    0.240687802435926770E+02    0.222545058496834251E-01   -0.699075511231550273E+01    1
    0.176378841213561728E+02    0.510090369505630292E+02    0.225139824438305089E-01   -0.699175511231550484E+01    1
    0.499635893458739631E+02    0.174776812498635366E+02    0.229214992691199534E-01   -0.699275511231551850E+01    1
    0.739100481038857815E+01    0.511839804186892522E+02    0.242555360619825071E-01   -0.699375511231549929E+01    1
    0.516595107178635189E+02    0.190773430803710973E+02    0.245419020554890517E-01   -0.699475511231549785E+01    1
    0.501377313689596420E+02    0.551432312710936046E+02    0.246774546210944447E-01   -0.699575511231553371E+01    1
    0.242212795055133370E+02    0.554235947226138563E+02    0.257086125738671574E-01   -0.699675511231554026E+01    1
    0.554237482704954516E+02    0.134817474340379491E+02    0.260815414264412605E-01   -0.699775511231553793E+01    1
    0.500427039556007358E+02    0.579561310901760649E+02    0.267206659299208046E-01   -0.699875511231551695E+01    1
    0.634005195238361630E+01    0.237009431854741699E+02    0.287125764573515144E-01   -0.699975511231549596E+01    1
    0.118618360085106178E+01    0.197168587720237518E+02    0.297411321586029190E-01   -0.700075511231552117E+01    1
    0.327264989011260283E+02    0.132178585466922804E+02    0.305202567078046924E-01   -0.700175511231554282E+01    1
    0.186162912229106148E+02    0.517110428849565551E+02    0.345875676824360517E-01   -0.700275511231553516E+01    1
    0.262244801491465189E+02    0.178228231820675234E+02    0.348385729059463856E-01   -0.700375511231549996E+01    1
    0.580001206857192955E+02    0.123600951392319480E+02    0.351551552013023988E-01   -0.700475511231551984E+01    1
    0.510915782995986731E+02    0.427269188818446821E+02    0.370659665663140570E-01   -0.700575511231551840E+01    1
    0.514137180101249385E+02    0.555570278317241488E+02    0.390868225896583085E-01   -0.700675511231550097E+01    1
    0.140466276200222140E+02    0.186986565536429623E+02    0.408183295659795345E-01   -0.700775511231549419E+01    1
    0.770539222542919333E+01    0.130439749334561217E+02    0.409263602464834189E-01   -0.700875511231548121E+01    1
    0.738700882039669793E+01    0.136406844717749571E+02    0.445711937484316104E-01   -0.700975511231552773E+01    1
    0.300014434505998260E+02    0.382923025133585142E+02    0.485546250475329053E-01   -0.701075511231552895E+01    1
    0.392112491340309788E+02    0.612687880680930341E+01    0.500380748995572014E-01   -0.701175511231552218E+01    1
    0.722501206023854081E+01    0.138079468007509050E+02    0.504356268891047038E-01   -0.701275511231549853E+01    1
    0.679357247350513838E+01    0.265849693793699267E+02    0.516753739345506696E-01   -0.701375511231546067E+01    1
    0.302637069774427054E+02    0.240228244861509168E+02    0.625985370304924793E-01   -0.701475511231549120E+01    1
    0.577034137474843618E+02    0.114555220983053516E+02    0.634653711461063141E-01   -0.701575511231549598E+01    1
    0.424181865229312862E+02    0.505263236065861179E+02    0.734012521039501403E-01   -0.701675511231551852E+01    1
    0.486830299738932215E+01    0.620504853530368976E+02    0.742502540514946435E-01   -0.701775511231554905E+01    1
    0.203696170321968282E+02    0.246198448653032322E+02    0.763303542637252530E-01   -0.701875511231552718E+01    1
    0.443513506072035000E+02    0.392562087027774780E+02    0.779581125173149786E-01   -0.701975511231552307E+01    1
    0.489809240994078365E+02    0.429661389912367326E+02    0.782999280825227850E-01   -0.702075511231549143E+01    1
    0.174920997704527931E+00    0.172646953578033688E+02    0.784973191596672476E-01   -0.702175511231545713E+01    1
    0.251044419796324583E+02    0.298184031405219194E+02    0.810214373097170593E-01   -0.702275511231550986E+01    1
    0.131388712693551302E+02    0.203730213010840053E+02    0.855789807005879061E-01   -0.702375511231555993E+01    1
    0.298108792943235272E+02    0.375284991742264680E+02    0.881683578312008748E-01   -0.702475511231551941E+01    1
    0.378744949824549550E+02    0.788791946087833917E+01    0.882128768728749346E-01   -0.702575511231549044E+01    1
    0.470507410910808233E+01    0.129891808101466619E+02    0.933533333560542383E-01   -0.702675511231551386E+01    1
    0.236161997351121684E+02    0.432941921677397374E+02    0.101664821732445357E+00   -0.702775511231550709E+01    1
    0.615225765008856555E+02    0.177663512672713111E+02    0.107813357358894871E+00   -0.702875511231551275E+01    1
    0.133010889886599806E+02    0.173320729172634529E+02    0.112010813404919460E+00   -0.702975511231550776E+01    1
    0.362789190236260666E+02    0.574869786456936183E+02    0.113612539526080844E+00   -0.703075511231546724E+01    1
    0.393350948632169874E+02    0.184710536522685409E+02    0.122447574880776663E+00   -0.703175511231548889E+01    1
    0.570641527206109416E+02    0.360912760221704474E+02    0.123403220604588928E+00   -0.703275511231553985E+01    1
    0.248110906243710280E-01    0.205205471096689465E+02    0.123800435409956625E+00   -0.703375511231551886E+01    1
    0.124763720813761712E+02    0.456540283642751987E+02    0.125504871382826927E+00   -0.703475511231550765E+01    1
    0.592868968743696900E+01    0.611782584841439103E+02    0.131769151640826310E+00   -0.703575511231551776E+01    1
    0.318815998100875397E+02    0.486268127238762489E+02    0.136459385477892242E+00   -0.703675511231548700E+01    1
    0.425767153480074541E+02    0.492302671337746318E+02    0.138911743415189720E+00   -0.703775511231547224E+01    1
    0.360160862461001798E+02    0.567571281137465604E+02    0.139671316097083886E+00   -0.703875511231545570E+01    1
    0.579702162995101418E+02    0.115281802068643593E+02    0.149669362830190805E+00   -0.703975511231547202E+01    1
    0.624400400737260810E+02    0.205210377138760087E+02    0.150158001125172080E+00   -0.704075511231547946E+01    1
    0.171400594187876614E+02    0.124480331345452857E+02    0.155815212775067047E+00   -0.704175511231548690E+01    1
    0.327206790619063668E+02    0.490531327995328965E+02    0.160839880067114110E+00   -0.704275511231548812E+01    1
    0.444283342719392849E+02    0.360172322376067555E+02    0.167470978462140180E+00   -0.704375511231546003E+01    1
    0.504343746409997706E+01    0.264256653247451929E+02    0.168761480895626509E+00   -0.704475511231549234E+01    1
    0.387362131841340585E+02    0.550909276195222901E+02    0.173255036319843569E+00   -0.704575511231552998E+01    1
    0.431523850814768224E+02    0.392711065923629477E+02    0.176120132772566079E+00   -0.704675511231549656E+01    1
    0.123780340258871551E+02    0.296849925018333209E+02    0.179377546752535061E+00   -0.704775511231548979E+01    1
    0.432794890218089776E+02    0.109346652134968583E+02    0.184597140233411033E+00   -0.704875511231552210E+01    1
    0.173909454221110171E+01    0.609008723634985838E+01    0.187735807990971587E+00   -0.704975511231552154E+01    1
    0.481109330374737620E+01    0.136154614234194646E+02    0.189532750223872976E+00   -0.705075511231551921E+01    1
    0.155274733507337293E+01    0.179429238409706109E+02    0.189759481282690878E+00   -0.705175511231552399E+01    1
    0.192766257602660446E+00    0.171009945906664811E+02    0.197362049186837113E+00   -0.705275511231551899E+01    1
    0.423326453725990177E+02    0.118702287110146507E+02    0.198965694068205273E+00   -0.705375511231552732E+01    1
    0.111839408365985582E+01    0.425023382521885864E+02    0.234164413441354385E+00   -0.705475511231554453E+01    1
    0.233668304852533950E+02    0.317915720655563341E+02    0.241430101077846515E+00   -0.705575511231553776E+01    1
    0.574667702464469627E+02    0.267584672503669445E+02    0.266293864956620663E+00   -0.705675511231551056E+01    1
    0.505732568273717149E+02    0.807890681009661016E+01    0.267464114841212519E+00   -0.705775511231549935E+01    1
    0.560648556170183525E+02    0.359311031112400698E+02    0.268583167399099210E+00   -0.705875511231551123E+01    1
    0.583561532823060247E+02    0.374702071552727531E+02    0.271995237728556161E+00   -0.705975511231552222E+01    1
    0.615636486866784836E+02    0.174349050570919779E+02    0.280153483611271514E+00   -0.706075511231553765E+01    1
    0.571609178465811354E+02    0.394529260095286247E+02    0.289461724490138517E+00   -0.706175511231552999E+01    1
    0.130396606124901937E+01    0.579505397002436595E+02    0.298167187791711863E+00   -0.706275511231550190E+01    1
    0.263058680165350189E+02    0.476782276169847297E+01    0.307679022582802664E+00   -0.706375511231548359E+01    1
    0.788888943408161669E+01    0.240820677529564904E+02    0.323657699774149765E+00   -0.706475511231546882E+01    1
    0.520550687862162320E+02    0.308355904448560381E+02    0.329633829998558614E+00   -0.706575511231547804E+01    1
    0.317424741941471993E+02    0.107092082373945541E+02    0.366219742414818195E+00   -0.706675511231549347E+01    1
    0.455494322963434115E+02    0.388881806460745452E+02    0.385224483832660614E+00   -0.706775511231551956E+01    1
    0.514126431749537431E+02    0.468809770551558813E+01    0.385965315347402693E+00   -0.706875511231552345E+01    1
    0.134933234462824654E+02    0.548208518760692272E+02    0.413483106164776237E+00   -0.706975511231549092E+01    1
    0.423316828895363031E+02    0.388033061182526353E+02    0.430556639514902029E+00   -0.707075511231549747E+01    1
    0.502310922260426551E+01    0.361446245483506985E+02    0.438582759466859595E+00   -0.707175511231550757E+01    1
    0.333255828140042354E+02    0.249123273642590277E+02    0.447665500897493462E+00   -0.707275511231550791E+01    1
    0.235063830392059891E+02    0.553783318031744329E+02    0.455006157729460570E+00   -0.707375511231550114E+01    1
    0.196581547953389197E+02    0.610244184870619648E+02    0.476952525615002010E+00   -0.707475511231550946E+01    1
    0.140929878450545285E+02    0.494994178448678124E+01    0.482222173290945244E+00   -0.707575511231550625E+01    1
    0.519448775832817589E+02    0.302726164996457818E+02    0.518619583830988384E+00   -0.707675511231548171E+01    1
    0.269594089963972259E+02    0.196991595698666551E+02    0.547234120325169382E+00   -0.707775511231550514E+01    1
    0.270781988807012901E+02    0.662289838550144605E+01    0.558759438274392783E+00   -0.707875511231553034E+01    1
    0.438787826586230310E+02    0.270984110250182297E+02    0.565194938226132981E+00   -0.707975511231552090E+01    1
    0.455826211091906828E+02    0.489604310748196809E+02    0.568021509325012164E+00   -0.708075511231552213E+01    1
    0.547950146361873323E+02    0.617816379926366395E+02    0.568381147852636492E+00   -0.708175511231552246E+01    1
    0.189805592290494936E+02    0.357300565032418689E+02    0.577031867783521113E+00   -0.708275511231552013E+01    1
    0.513101368562398292E+02    0.450716587000696745E+01    0.611611641620415591E+00   -0.708375511231552402E+01    1
    0.319232637169850690E+02    0.396415839250309148E+02    0.615699942711805615E+00   -0.708475511231548261E+01    1
    0.433731607197254689E+02    0.521887153643326513E+02    0.618152539708180293E+00   -0.708575511231548649E+01    1
    0.189563848003732218E+02    0.482805659959388009E+02    0.618201560554855978E+00   -0.708675511231549748E+01    1
    0.482883557421272798E+02    0.657173323529613906E+01    0.629694198947068351E+00   -0.708775511231548361E+01    1
    0.554862010625334960E+02    0.233565764828187490E+02    0.631251535209707781E+00   -0.708875511231548483E+01    1
    0.522252597601534205E+02    0.192903402076421138E+02    0.633418374553820884E+00   -0.708975511231547539E+01    1
    0.334052666744140083E+02    0.499381266130203656E+02    0.677198640101303484E+00   -0.709075511231549882E+01    1
    0.610361105964852513E+02    0.429112100453970839E+02    0.688150589840642257E+00   -0.709175511231553379E+01    1
    0.392007442118873755E+02    0.580448255896865533E+02    0.688849992661144772E+00   -0.709275511231555900E+01    1
    0.507479493757889877E+01    0.108425739352397574E+02    0.690135045899565980E+00   -0.709375511231555222E+01    1
    0.420565775166932809E+02    0.621069685030439587E+02    0.702689920414842462E+00   -0.709475511231548772E+01    1
    0.124156757273008225E+02    0.829600104425714591E+01    0.707879726292610423E+00   -0.709575511231547384E+01    1
    0.522868848916589357E+02    0.312514954800558726E+02    0.738033544780211104E+00   -0.709675511231547862E+01    1
    0.270614509263960556E+02    0.550512972857883831E+01    0.754751397146756542E+00   -0.709775511231546563E+01    1
    0.174802353877964904E+02    0.519186620913012931E+02    0.775999107049523129E+00   -0.709875511231552725E+01    1
    0.198346225070702964E+02    0.270048404439993774E+02    0.794430285273586057E+00   -0.709975511231554801E+01    1
    0.597556673216832834E+01    0.482361794229455896E+02    0.801172239356028881E+00   -0.710075511231553769E+01    1
    0.200312574222752176E+02    0.179141317406354905E+01    0.823774755531615943E+00   -0.710175511231549716E+01    1
    0.419592431400400869E+02    0.623977282696696065E+02    0.831493038178283572E+00   -0.710275511231548595E+01    1
    0.583953866385899332E+02    0.513543286855783307E+02    0.850399106665614468E+00   -0.710375511231548451E+01    1
    0.614994132411857706E+02    0.296962689084552061E+02    0.876366330820515960E+00   -0.710475511231546175E+01    1
    0.554305680434806547E+02    0.184317753551412356E+01    0.880937446657332979E+00   -0.710575511231550738E+01    1
    0.522648414079736483E+02    0.182019478820187608E+02    0.881280871410737854E+00   -0.710675511231549617E+01    1
    0.357030283310100032E+02    0.433166962950698249E+02    0.883692641199457340E+00   -0.710775511231548851E+01    1
    0.356415043164021341E+02    0.311224178876846160E+02    0.901164914620592228E+00   -0.710875511231553237E+01    1
    0.608574744890600670E+02    0.306235820161397143E+02    0.919179014395505756E+00   -0.710975511231552026E+01    1
    0.168127552563412408E+02    0.508913219014301674E+02    0.100755327272505912E+01   -0.711075511231553037E+01    1
    0.575758566536479748E+02    0.106412389568297687E+02    0.102326912924477376E+01   -0.711175511231555468E+01    1
    0.193803230113299279E+02    0.523337357208983178E+02    0.106799819120681994E+01   -0.711275511231549729E+01    1
    0.201229142723794965E+02    0.183397589782897952E+01    0.111441087203340805E+01   -0.711375511231544433E+01    1
    0.556461792298091567E+02    0.105713559453504082E+02    0.112472508466340049E+01   -0.711475511231546065E+01    1
    0.417372353736683532E+01    0.380334694708947936E+02    0.114157714113800979E+01   -0.711575511231552138E+01    1
    0.121467459753543388E+02    0.167295210693032566E+02    0.123861288623668142E+01   -0.711675511231550573E+01    1
    0.457406368596380943E+02    0.140145735634706678E+02    0.124301498626737916E+01   -0.711775511231547409E+01    1
    0.796183216798212579E+00    0.209114762711519582E+02    0.129090649152483916E+01   -0.711875511231553126E+01    1
    0.209045329108474185E+02    0.259882336255591113E+02    0.133327333250226743E+01   -0.711975511231554670E+01    1
    0.270330820190029080E+02    0.754649638346529628E+01    0.134662841169789793E+01   -0.712075511231549907E+01    1
    0.205461783706852756E+02    0.612536092982363414E+02    0.139169707918803320E+01   -0.712175511231547542E+01    1
    0.230334930145811860E+02    0.306412587478751171E+02    0.145560395230901407E+01   -0.712275511231546421E+01    1
    0.143191638746511529E+01    0.170177753839096297E+02    0.147569355138174374E+01   -0.712375511231549119E+01    1
    0.103760992160096031E+02    0.189631334170230481E+02    0.150799054055262749E+01   -0.712475511231554925E+01    1
    0.200715805940114578E+02    0.483066354301782326E+02    0.151573530264876277E+01   -0.712575511231552827E+01    1
    0.129392178275021741E+01    0.459056671267254188E+02    0.151727814911191716E+01   -0.712675511231549308E+01    1
    0.443750381767429936E+01    0.362665790170438314E+02    0.153522805898074943E+01   -0.712775511231546943E+01    1
    0.427724477012741922E+01    0.617079387545389793E+02    0.153729370702688373E+01   -0.712875511231544934E+01    1
    0.293205334971100129E+02    0.853040873833563640E+00    0.154128063911381474E+01   -0.712975511231545589E+01    1
    0.524108130123911735E+02    0.320500156207106315E+02    0.155318672582543460E+01   -0.713075511231547310E+01    1
    0.178549746104464262E+02    0.271919516454748234E+02    0.157049691025795402E+01   -0.713175511231551518E+01    1
    0.357363032804737841E+02    0.301556354842883714E+02    0.162374377189519903E+01   -0.713275511231555459E+01    1
    0.606637345131838472E+02    0.308329389350957292E+02    0.163981432688366113E+01   -0.713375511231552295E+01    1
    0.623793886604941221E+02    0.210393779114543769E+02    0.166313322726623269E+01   -0.713475511231551707E+01    1
    0.524311262736057486E+02    0.559188652872494103E+02    0.167319733116547309E+01   -0.713575511231552095E+01    1
    0.521682148496039275E+02    0.767390367449036859E+01    0.167330573134829130E+01   -0.713675511231547333E+01    1
    0.191731120176460279E+01    0.300492754882533326E+02    0.167588763775896399E+01   -0.713775511231547721E+01    1
    0.849392051856910868E+01    0.248390812796655993E+02    0.170064945897493014E+01   -0.713875511231551751E+01    1
    0.461633729030339808E+02    0.119843784532381719E+02    0.172204139431964887E+01   -0.713975511231553206E+01    1
    0.196447436986557697E+02    0.398448663399880303E+02    0.175694464046933807E+01   -0.714075511231547910E+01    1
    0.433131609487227465E+01    0.516035556227663506E+02    0.176889403824820346E+01   -0.714175511231547588E+01    1
    0.229059509010259283E+02    0.190855635096421139E+02    0.178532799571713041E+01   -0.714275511231552063E+01    1
    0.203362222404839947E+02    0.395893139790921467E+02    0.190567562165673143E+01   -0.714375511231548810E+01    1
    0.523553859722038979E+02    0.429073563680759591E+02    0.190568681319598632E+01   -0.714475511231548044E+01    1
    0.595012272466614256E+01    0.224698224862983054E+01    0.198433151349914971E+01   -0.714575511231547544E+01    1
    0.103848327199093813E+02    0.322101023950244993E+02    0.199616869654599172E+01   -0.714675511231546512E+01    1
    0.144168353076298104E+02    0.549791672321392682E+02    0.199904563088803422E+01   -0.714775511231545746E+01    1
    0.398151604425038741E+02    0.524016226099168758E+01    0.200474604064905337E+01   -0.714875511231547112E+01    1
    0.517099343441528063E+02    0.434288836204650952E+01    0.202762717718687391E+01   -0.714975511231553895E+01    1
    0.298641828796603832E+02    0.187404814985626555E+01    0.205171893639308012E+01   -0.715075511231556238E+01    1
    0.271033507727214094E+02    0.174481925664557949E+02    0.205695952808372384E+01   -0.715175511231552363E+01    1
    0.525237306264916128E+02    0.581417292832572130E+01    0.217839006038143035E+01   -0.715275511231548489E+01    1
    0.374175439769542777E+02    0.291360588251137465E+02    0.222027578396895375E+01   -0.715375511231551631E+01    1
    0.669775110524624662E+01    0.525361193189875237E+02    0.223372546594446364E+01   -0.715475511231555394E+01    1
    0.400734504497765709E+01    0.246901061288811690E+02    0.230229958648647459E+01   -0.715575511231553918E+01    1
    0.165959119418896641E+02    0.617779303730565443E+00    0.230325419691497268E+01   -0.715675511231548889E+01    1
    0.485129738224862095E+02    0.547936888813071832E+02    0.230652208777385770E+01   -0.715775511231549810E+01    1
    0.148291675457797343E+02    0.571075168894169209E+02    0.230925429921034420E+01   -0.715875511231551975E+01    1
    0.588352676137410455E+02    0.624936095590530201E+02    0.231348803540603987E+01   -0.715975511231550943E+01    1
    0.513339330328175265E+02    0.166954296945178022E+02    0.232910523728139562E+01   -0.716075511231549466E+01    1
    0.235180676584887109E+02    0.207317166426418957E+02    0.234274574004803382E+01   -0.716175511231550654E+01    1
    0.366771435820202143E+02    0.418058750218137831E+02    0.239052680237634263E+01   -0.716275511231549800E+01    1
    0.200930435918028962E+02    0.481620869524682220E+02    0.242145276714393942E+01   -0.716375511231549744E+01    1
    0.572251046061601656E+02    0.226373769307563188E+01    0.246985316648284225E+01   -0.716475511231552620E+01    1
    0.416796361927169841E+02    0.120908732718033960E+02    0.257629032395824797E+01   -0.716575511231553186E+01    1
    0.321220520476026721E+02    0.227347113074095120E+01    0.260194985659966260E+01   -0.716675511231552953E+01    1
    0.356367068813697045E+02    0.579476485059852422E+02    0.263396645933498519E+01   -0.716775511231552542E+01    1
    0.110978042200913074E+01    0.461711439238710497E+02    0.270811813708158855E+01   -0.716875511231552309E+01    1
    0.516693115667939296E+01    0.147546256668684155E+02    0.272058975429542826E+01   -0.716975511231551454E+01    1
    0.436310799650401577E+02    0.148991104783836210E+02    0.275990437199841088E+01   -0.717075511231548468E+01    1
    0.542414932483711780E+02    0.508607434025700869E+02    0.276091184278566937E+01   -0.717175511231547969E+01    1
    0.615003569988970682E+02    0.335375238314554664E+02    0.283993182396965027E+01   -0.717275511231553597E+01    1
    0.418983894930128571E+02    0.362809638320005448E+02    0.286314559714344652E+01   -0.717375511231553364E+01    1
    0.390463387091927032E+02    0.292933180713640056E+02    0.290337601722397132E+01   -0.717475511231548158E+01    1
    0.103490111226532129E+02    0.302974500606918511E+02    0.298104476689099229E+01   -0.717575511231545082E+01    1
